ID,age,profile_gender,tprofile_GOR,profile_education_level,tprofile_gross_household,ethnicity_R,tparent_1,tparent_2,tparent_97,tparent_98,Vote2019R,pastvote_EURef,new_socgrade,politics_scale_profile_update,respdate,W8,page1consentq,page2values1,page2values1_1,page2values1_2,page2values1_3,page2values1_4,page2values1_5,page2values1_6,page2values1_7,page2values1_8,page2values1_9,page2values1a,page2values1a_1,page2values1a_2,page2values1a_3,page2values1a_4,page2values1a_5,page2values1a_6,page2values1a_7,page2values1a_8,page2values1a_9,page3_splitgroups,page3vid_control,page3vid_threat,page3vid_hope,page3vid_justice,page4posttreatment1,page4posttreatment1_1,page4posttreatment1_2,page4posttreatment1_3,page4posttreatment1_4,page4posttreatment2,page4posttreatment2_1,page4posttreatment2_2,page4posttreatment2_3,page4posttreatment2_4,page4posttreatment2_5,page4posttreatment2_6,page4posttreatment3,page4posttreatment3_1,page4posttreatment3_2,page4posttreatment3_3,page4posttreatment3_4,page4posttreatment3_5,page4posttreatment3_6,page4posttreatment3_7,page4posttreatment3_8,page4posttreatment3_9,page4posttreatment3_10,page4posttreatment3_11,page4posttreatment3_12,page4posttreatment3_13,page4posttreatment3_14,page4posttreatment3_15,page4posttreatment3_16,page4posttreatment3_17,page4posttreatment3_18,page4posttreatment3_19,page4posttreatment3_20,page4posttreatment5,page4posttreatment5_1,page4posttreatment5_2,page4posttreatment5_3,page4posttreatment5_4,page4posttreatment5_5,page4posttreatment5_6,page5posttreatment6,page5posttreatment6_1,page5posttreatment6_2,page5posttreatment6_3,page5posttreatment6_4,page5posttreatment6_5,page5posttreatment6_6,page5posttreatment6_7,page5posttreatment6_8,page5posttreatment6_9,page5posttreatment6_10,page5posttreatment6_11,page5posttreatment6_12,page5posttreatment7_1,page5posttreatment7_2,page5posttreatment7_3,page5posttreatment7_4,page5posttreatment7_5,page5posttreatment7_6,page5posttreatment7_7,page5posttreatment7_8,page6posttreatment8,page6posttreatment8_1,page6posttreatment8_2,page6posttreatment8_3,page6posttreatment9scale,page6posttreatment9scale_strangers,page6posttreatment9ascale,page6posttreatment9ascale_government,page6posttreatment9bscale,page6posttreatment9bscale_parliament,page6posttreatment10,page6posttreatment10_1,page6posttreatment10_2,page6posttreatment10_3,page6posttreatment10_4,page6posttreatment10_5,page6posttreatment10_6,page6posttreatment11,page6posttreatment11_1,page6posttreatment11_2,page6posttreatment11_3,page6posttreatment11_4,page6posttreatment11_5,page6posttreatment11_6
1656,23,2,5,16,4,1,2,2,1,2,7,3,2,8,4/24/2024,.545805664,1,1,4,3,4,4,3,4,3,4,4,1,3,4,4,4,4,4,4,4,4,4,-9,-9,-9,1,1,7,8,8,9,1,4,4,4,4,4,4,1,4,4,4,4,3,4,3,5,4,4,4,4,4,3,4,4,4,4,4,4,1,4,4,4,4,4,4,1,4,4,4,4,4,4,3,4,4,5,4,4,2,2,2,2,2,2,2,1,1,4,4,4,1,8,1,7,1,8,1,3,5,3,3,3,3,1,4,4,4,4,4,4
1657,50,2,10,16,5,1,2,2,1,2,2,2,2,3,4/23/2024,1.098570098,1,1,5,5,2,2,3,6,6,5,4,1,2,3,4,5,6,6,1,3,2,2,-9,1,-9,-9,1,9,7,11,1,1,1,1,5,2,3,7,1,1,3,6,7,2,2,6,5,3,3,5,3,2,2,6,6,6,3,6,6,1,2,2,2,6,6,3,1,7,2,2,6,5,3,7,1,6,4,6,2,1,1,1,1,2,2,2,2,1,5,1,6,1,4,1,0,1,1,1,1,3,3,3,3,1,1,3,5,5,6,5,5
1658,32,1,2,16,12,1,2,2,1,2,5,1,1,2,4/23/2024,.471919041,1,1,2,3,2,2,2,3,3,2,4,1,3,1,3,3,3,3,3,2,4,1,1,-9,-9,-9,1,3,4,7,6,1,4,5,5,5,4,3,1,5,4,5,6,2,2,7,7,4,3,5,4,3,5,5,4,5,4,4,5,1,3,4,2,5,6,2,1,6,3,4,5,4,3,7,3,5,4,4,5,2,1,2,1,2,2,2,2,1,6,3,3,1,4,1,7,1,7,1,1,3,3,4,1,3,1,3,6,5,3,4,2
1659,25,2,6,16,17,4,2,2,1,2,7,3,2,4,4/23/2024,.394635745,1,1,5,4,5,6,6,5,6,3,5,1,6,6,5,6,5,5,5,6,5,4,-9,-9,-9,1,1,11,11,8,9,1,5,7,4,5,6,7,1,7,7,7,7,6,6,6,6,6,6,7,6,6,6,7,7,6,6,5,6,1,7,7,5,7,6,6,1,5,5,4,5,3,4,4,5,3,5,5,5,2,2,2,2,2,2,1,2,1,6,5,6,1,0,1,0,1,0,1,2,2,4,1,3,3,1,7,5,6,6,6,7
1660,18,1,7,9,1,3,2,2,1,2,7,3,2,2,4/24/2024,3.093298351,1,1,4,4,5,1,5,5,3,5,5,1,4,2,5,3,4,5,3,3,5,3,-9,-9,1,-9,1,8,9,9,7,1,5,6,4,5,4,4,1,4,2,6,6,2,2,6,6,6,6,6,2,2,6,6,7,4,2,6,6,1,2,7,2,6,6,6,1,6,2,5,1,4,7,6,7,6,2,7,3,2,1,2,2,2,1,2,2,1,3,6,4,1,5,1,4,1,4,1,1,3,1,3,1,4,1,2,6,4,6,1,6
1661,55,2,5,1,10,1,2,1,2,2,7,1,2,8,4/24/2024,1.606917615,1,1,5,4,4,4,6,6,3,2,2,1,6,3,6,6,2,4,2,2,1,2,-9,1,-9,-9,1,9,9,7,3,1,1,4,4,4,5,4,1,1,1,7,6,5,4,6,5,6,6,6,6,1,1,1,6,1,2,6,7,1,4,2,2,4,4,5,1,4,4,4,4,4,4,7,4,4,4,4,1,2,2,1,2,2,2,2,2,1,5,6,6,1,3,1,0,1,0,1,5,5,2,2,1,1,1,5,3,4,6,5,4
1662,34,1,8,16,12,1,1,2,2,2,3,1,1,2,4/26/2024,1.076675369,1,1,4,4,3,2,3,5,4,2,3,1,3,2,4,3,2,3,3,1,2,1,1,-9,-9,-9,1,8,6,7,7,1,3,4,4,3,3,3,1,2,2,5,6,3,3,5,5,4,3,4,4,5,2,6,5,4,3,5,5,1,4,2,2,4,6,3,1,7,2,3,5,4,4,6,4,4,4,5,4,1,2,1,2,2,2,2,2,1,6,5,3,1,4,1,3,1,3,1,3,5,5,2,1,3,1,3,5,5,4,5,3
1663,28,1,7,17,5,2,2,2,1,2,7,3,1,3,4/23/2024,.679566551,1,1,3,3,5,3,5,5,5,4,4,1,5,4,5,4,5,4,4,4,4,4,-9,-9,-9,1,1,7,5,4,5,1,4,5,5,3,4,5,1,3,3,5,5,5,3,5,3,4,3,5,5,3,2,6,5,4,3,5,6,1,3,2,4,4,4,2,1,5,4,4,3,2,5,5,4,5,4,5,3,2,2,2,2,2,2,1,2,1,5,5,3,1,4,1,3,1,4,1,1,4,3,1,1,3,1,5,5,5,6,3,5
1664,33,1,5,17,11,2,2,2,1,2,2,1,1,3,4/24/2024,.963688311,1,1,3,3,4,2,4,3,3,2,2,1,3,2,5,5,4,5,3,2,2,4,-9,-9,-9,1,1,7,7,7,8,1,3,1,4,1,2,6,1,1,1,7,7,4,3,6,5,4,2,4,6,3,1,5,6,5,4,6,6,1,4,3,4,2,3,2,1,5,3,4,6,3,1,7,3,6,5,4,1,1,1,2,2,2,1,2,2,1,6,6,6,1,4,1,1,1,2,1,2,4,5,2,1,2,1,2,2,5,6,2,2
1665,46,2,9,20,12,1,1,2,2,2,7,2,2,4,4/24/2024,.744998064,1,1,3,6,3,3,5,3,3,3,3,1,3,3,4,3,4,3,2,2,5,1,1,-9,-9,-9,1,8,8,6,9,1,1,2,1,1,7,5,1,3,3,4,5,5,3,4,4,5,5,3,1,3,2,5,4,4,3,6,5,1,6,5,2,3,5,4,1,4,4,4,5,5,3,6,3,5,5,4,5,1,2,1,2,2,1,2,2,1,3,4,5,1,6,1,8,1,6,1,3,4,4,3,4,3,1,5,3,3,3,6,6
1666,29,2,5,16,2,3,1,2,2,2,7,1,1,6,4/23/2024,.420784049,1,1,5,5,5,3,5,6,5,6,5,1,5,3,5,5,5,5,3,1,4,1,1,-9,-9,-9,1,5,9,10,11,1,3,7,3,5,7,4,1,1,2,7,7,2,7,6,5,7,4,6,5,4,5,5,5,5,6,7,5,1,5,5,6,5,4,5,1,5,5,7,4,6,6,6,5,3,6,7,5,2,1,2,2,2,1,2,2,1,1,4,6,1,5,1,7,1,5,1,3,2,2,2,3,2,1,3,3,1,2,7,7
1667,61,2,2,8,2,1,2,1,2,2,2,2,2,4,4/23/2024,1.668595696,1,1,4,4,4,4,4,3,3,2,2,1,3,3,3,3,3,3,2,2,3,1,1,-9,-9,-9,1,6,6,6,6,1,3,4,4,3,4,4,1,3,3,4,4,4,4,3,4,5,4,5,5,3,4,5,5,4,4,5,5,1,5,5,5,4,4,5,1,4,3,4,3,2,5,4,4,4,4,3,5,2,1,2,2,2,2,2,2,1,5,5,4,1,5,1,4,1,4,1,5,5,5,3,4,3,1,4,5,5,5,4,4
1668,60,2,4,13,9,1,2,2,1,2,3,2,1,4,4/24/2024,.879808125,1,1,6,5,4,5,5,5,4,2,2,1,5,6,4,4,5,3,1,1,2,1,1,-9,-9,-9,1,10,6,9,3,1,4,1,6,1,3,5,1,1,1,7,6,6,2,3,2,3,2,5,6,4,4,4,6,2,4,6,6,1,2,4,1,5,4,4,1,7,2,4,4,2,7,6,2,4,4,5,2,2,2,1,2,2,1,2,2,1,6,5,2,1,6,1,1,1,2,1,3,3,3,5,1,4,1,5,3,4,5,2,4
1669,41,2,5,5,1,3,2,2,1,2,7,2,1,6,4/25/2024,.537594127,1,1,4,4,3,5,6,6,5,6,6,1,6,3,3,4,6,3,6,6,3,2,-9,1,-9,-9,1,8,9,9,11,1,1,7,7,7,4,1,1,5,5,5,7,5,3,6,5,7,4,4,6,6,3,6,6,5,4,4,4,1,5,5,1,7,3,3,1,7,6,7,3,1,7,6,1,7,3,4,3,1,2,1,2,2,1,2,2,1,1,7,6,1,1,1,7,1,8,1,3,2,1,1,1,1,1,3,4,4,2,1,1
1670,59,1,10,8,5,1,2,1,2,2,1,2,2,6,4/23/2024,.617132822,1,1,5,5,6,6,4,2,6,1,2,1,6,6,6,5,4,2,3,1,2,4,-9,-9,-9,1,1,8,9,3,5,1,2,6,7,5,1,4,1,1,1,7,7,6,5,2,2,7,7,1,1,6,7,5,1,7,7,1,4,1,7,7,7,5,6,1,1,6,2,7,1,1,7,3,5,1,7,1,7,2,2,2,2,2,2,1,2,1,7,2,2,1,1,1,0,1,0,1,5,4,4,2,4,2,1,2,5,2,7,2,1
1671,30,2,4,16,4,1,2,2,1,2,1,2,2,8,4/24/2024,2.646523299,1,1,6,6,6,2,6,6,6,4,6,1,3,1,6,6,4,5,6,1,2,1,1,-9,-9,-9,1,4,4,11,11,1,1,1,4,1,3,4,1,1,1,7,4,4,3,4,4,1,5,4,4,5,4,4,4,4,5,4,4,1,5,4,4,4,5,4,1,4,1,4,4,1,1,4,4,4,7,4,4,2,2,1,2,2,2,2,2,1,5,5,5,1,5,1,0,1,0,1,1,1,1,1,1,1,1,4,7,4,7,4,4
1672,66,2,5,18,8,1,2,1,2,2,5,1,1,4,4/23/2024,.503254513,1,1,6,6,5,3,5,5,6,3,5,1,5,3,5,4,5,4,2,2,4,3,-9,-9,1,-9,1,10,9,11,7,1,3,2,3,5,4,2,1,3,6,4,6,5,3,5,4,5,6,2,5,2,1,5,6,3,2,6,6,1,5,3,2,3,7,3,1,7,1,1,7,2,1,7,6,3,1,6,1,2,1,1,1,2,1,2,2,1,3,1,7,1,6,1,7,1,7,1,3,4,4,4,3,4,1,4,3,5,3,1,2
1673,33,1,9,16,17,4,2,2,1,2,7,3,1,4,4/23/2024,.310531727,1,1,3,5,4,4,4,5,3,4,5,1,3,5,2,6,2,6,3,4,3,4,-9,-9,-9,1,1,11,11,11,8,1,6,6,7,7,2,4,1,5,2,4,6,4,4,4,5,4,6,6,4,4,4,6,4,6,4,4,4,1,4,4,5,5,5,4,1,3,4,4,4,6,2,5,4,6,6,7,4,2,2,2,2,2,2,2,1,1,6,4,4,1,7,1,7,1,6,1,3,3,5,2,2,2,1,4,4,4,4,4,4
1674,22,1,7,16,5,1,1,2,2,2,2,3,1,3,4/23/2024,.628287157,1,1,4,4,6,6,6,5,5,3,5,1,6,6,6,6,6,5,6,6,6,3,-9,-9,1,-9,1,8,9,8,7,1,6,4,7,7,6,6,1,5,4,6,6,7,7,4,2,5,6,6,7,6,5,7,7,3,3,6,7,1,5,1,2,5,4,4,1,7,4,6,4,5,4,7,2,6,6,7,4,2,1,1,1,2,1,2,2,1,7,6,6,1,6,1,7,1,8,1,2,3,2,2,2,2,1,3,2,2,6,2,2
1675,20,1,7,17,15,2,2,2,1,2,7,3,1,3,4/25/2024,.359455514,1,1,5,5,4,3,5,6,6,2,4,1,5,2,5,5,5,4,3,2,4,3,-9,-9,1,-9,1,5,6,9,7,1,4,5,4,3,5,6,1,4,3,6,6,3,2,5,6,6,5,6,3,4,2,6,7,5,3,5,7,1,5,4,4,3,6,5,1,7,2,2,7,6,3,7,3,6,1,3,1,2,1,1,1,2,1,2,2,1,6,2,3,1,6,1,5,1,7,1,3,4,2,3,3,3,1,4,5,3,6,5,4
1676,33,1,7,17,10,1,1,2,2,2,7,3,1,4,4/24/2024,.66188543,1,1,6,6,6,6,5,6,3,4,6,1,4,5,6,5,5,3,6,4,2,3,-9,-9,1,-9,1,8,7,9,11,1,4,6,1,2,7,7,1,1,4,4,4,5,3,5,4,6,5,5,4,2,1,7,7,2,2,7,7,1,3,5,3,4,4,5,1,7,2,4,4,4,4,6,4,5,4,5,5,1,1,1,2,2,1,2,2,1,5,3,3,1,4,1,9,1,8,1,5,5,2,3,1,3,1,3,5,5,3,3,3
1677,24,2,8,11,11,1,1,2,2,2,3,3,2,4,4/25/2024,.645730947,1,1,4,3,3,3,6,4,5,3,5,1,5,3,5,5,4,4,6,4,5,2,-9,1,-9,-9,1,8,8,7,4,1,1,3,2,2,2,6,1,3,1,6,4,2,3,4,5,4,4,7,6,4,4,7,5,4,4,6,7,1,2,4,4,4,6,4,1,5,4,4,5,5,3,4,1,4,4,4,5,1,1,1,1,2,2,2,2,1,7,4,7,1,3,1,0,1,0,1,4,4,5,1,3,1,1,6,7,7,7,5,1
1678,41,2,8,17,13,1,1,2,2,2,2,1,1,3,4/23/2024,.562861466,1,1,5,5,2,2,5,5,5,4,2,1,4,2,4,5,3,3,2,2,4,1,1,-9,-9,-9,1,10,6,11,5,1,1,1,1,1,4,2,1,1,3,6,7,4,2,6,5,5,3,5,6,3,2,6,6,2,3,5,5,1,2,1,1,4,6,2,1,7,1,2,6,7,1,7,1,5,1,5,1,2,2,1,2,2,2,2,2,1,3,1,2,1,6,1,3,1,3,1,4,4,3,3,1,3,1,3,3,4,3,2,3
1679,33,2,2,16,13,1,2,2,1,2,2,3,1,1,4/25/2024,.914176861,1,1,4,4,5,3,5,4,4,2,3,1,4,3,4,4,3,3,4,4,4,3,-9,-9,1,-9,1,5,6,8,6,1,5,6,5,2,7,6,1,4,4,3,6,7,3,3,6,3,5,3,2,3,3,5,6,3,3,6,5,1,5,5,5,5,6,5,1,3,3,3,3,5,3,5,3,3,3,5,5,2,1,2,1,1,1,2,2,1,5,5,7,1,4,1,4,1,5,1,1,1,1,1,1,2,1,3,5,5,6,3,5
1680,30,2,3,16,13,2,2,2,1,2,7,3,1,3,4/23/2024,.480529799,1,1,3,2,4,2,4,5,5,4,4,1,4,3,4,4,4,4,2,3,4,1,1,-9,-9,-9,1,7,5,7,5,1,4,4,4,3,4,4,1,2,2,5,6,4,2,4,4,2,3,5,5,3,3,5,5,2,3,5,5,1,4,3,3,4,3,3,1,4,4,2,5,5,3,5,3,5,3,3,3,2,1,1,2,2,2,2,2,1,3,5,4,1,2,1,1,1,1,1,2,3,4,2,1,1,1,5,3,4,5,4,5
1681,61,2,7,3,17,2,2,2,1,2,7,1,2,4,4/25/2024,.467363028,1,1,6,6,6,5,6,6,3,3,3,1,6,5,6,6,3,3,4,2,2,2,-9,1,-9,-9,1,10,8,11,2,1,5,3,6,2,5,5,1,2,3,7,6,7,5,2,1,7,7,4,4,5,5,5,7,4,5,6,5,1,4,7,1,7,6,7,1,6,2,4,4,4,3,5,1,3,4,4,6,2,1,1,2,2,2,2,2,1,7,4,5,1,5,1,3,1,2,1,1,2,1,3,1,4,1,7,7,7,6,7,7
1682,38,1,11,3,9,1,1,2,2,2,7,1,2,8,4/24/2024,3.29928313,1,1,1,1,1,3,4,2,4,2,4,1,3,2,4,2,4,2,4,2,2,3,-9,-9,1,-9,1,1,1,1,1,1,6,7,7,5,1,2,1,1,1,4,6,3,2,6,6,7,7,3,2,5,6,6,2,6,6,2,5,1,5,6,2,6,2,6,1,1,6,4,1,1,7,3,6,6,7,5,7,2,2,2,2,2,2,1,2,1,7,7,1,1,5,1,0,1,0,1,1,1,1,1,2,2,1,5,5,4,2,3,2
1683,23,2,3,9,3,3,2,2,1,2,7,3,2,8,4/25/2024,.326775081,1,1,4,5,5,4,3,4,4,4,5,1,4,3,4,4,4,4,4,4,4,2,-9,1,-9,-9,1,8,5,8,6,1,5,7,6,6,6,7,1,5,5,5,7,5,5,6,6,5,6,6,5,5,5,5,6,7,5,6,6,1,6,4,5,6,5,4,1,4,6,5,5,4,4,3,5,4,5,5,4,2,2,1,2,1,2,2,2,1,6,6,5,1,3,1,8,1,8,1,2,2,2,2,3,2,1,5,5,4,5,5,4
1684,40,2,5,17,13,1,2,2,1,2,2,1,1,4,4/24/2024,.692160084,1,1,5,5,3,4,4,5,4,3,4,1,3,3,5,5,3,4,3,2,2,2,-9,1,-9,-9,1,11,8,11,5,1,5,1,3,1,3,6,1,4,3,5,6,5,2,5,5,5,5,3,3,1,2,6,6,2,2,6,6,1,5,3,3,3,6,3,1,7,1,2,7,7,1,7,1,6,1,6,1,1,1,1,2,2,1,2,2,1,4,3,3,1,8,1,5,1,7,1,3,3,4,3,3,1,1,3,4,5,5,5,7
1685,23,1,7,16,1,3,2,2,1,2,7,3,1,4,4/27/2024,.395119869,1,1,4,5,4,3,5,5,6,5,5,1,5,2,3,6,6,6,4,3,3,3,-9,-9,1,-9,1,1,1,6,11,1,1,1,1,1,1,1,1,4,4,4,4,5,4,4,5,4,5,4,4,4,4,5,5,4,7,5,5,1,4,4,5,5,4,5,1,7,5,4,5,7,4,5,4,5,3,7,4,1,2,2,2,1,1,2,2,1,4,5,5,1,4,1,5,1,5,1,1,1,1,1,1,1,1,6,7,1,7,4,4
1686,18,1,1,11,9,1,2,2,1,2,7,3,1,1,4/24/2024,1.215767839,1,1,5,5,2,2,5,6,3,3,4,1,5,3,4,6,2,3,3,2,5,2,-9,1,-9,-9,1,9,4,6,6,1,4,3,6,5,3,5,1,3,4,5,6,4,2,5,5,5,5,6,6,2,1,7,4,2,2,7,7,1,3,1,2,6,6,7,1,7,3,2,7,7,2,7,3,5,2,7,4,1,1,1,1,2,2,2,2,1,4,5,4,1,3,1,2,1,997,1,1,3,3,1,3,3,1,4,4,6,3,5,5
1687,33,1,6,16,11,1,1,2,2,2,2,1,1,2,4/23/2024,.638166309,1,1,4,5,3,2,5,6,6,5,2,1,3,3,4,5,6,6,3,2,2,4,-9,-9,-9,1,1,5,8,8,5,1,2,4,4,3,4,6,1,1,1,6,6,2,3,6,6,2,4,6,6,2,1,7,7,2,2,7,7,1,1,2,2,4,4,2,1,6,1,4,4,6,2,6,2,4,4,5,3,1,1,1,2,2,1,2,2,1,6,5,3,1,7,1,0,1,0,1,1,3,3,1,1,3,1,6,6,6,5,5,6
1688,33,1,8,11,13,1,2,2,1,2,7,4,1,2,4/24/2024,.497481511,1,1,6,6,5,4,5,5,5,5,5,1,5,4,5,5,4,4,5,4,5,3,-9,-9,1,-9,1,9,4,10,3,1,5,5,6,2,2,4,1,4,2,6,6,2,5,5,6,5,6,4,5,4,2,7,5,3,4,4,3,1,2,2,2,4,6,4,1,6,1,4,6,2,6,6,3,4,7,4,2,2,1,2,2,2,2,2,2,1,6,2,6,1,2,1,0,1,0,1,1,5,5,1,1,3,1,6,5,3,5,4,4
1689,37,2,5,16,13,1,2,2,1,2,7,3,1,2,4/24/2024,.409808222,1,1,6,5,2,3,6,6,6,2,5,1,4,4,4,6,6,5,5,3,3,2,-9,1,-9,-9,1,11,8,8,6,1,5,5,3,2,3,5,1,2,1,7,7,4,2,5,2,5,4,7,7,2,1,6,6,2,2,5,5,1,1,1,2,4,4,2,1,7,2,5,6,5,3,7,1,3,4,5,2,1,2,1,2,2,2,2,2,1,5,5,7,1,3,1,1,1,1,1,5,4,2,4,2,4,1,5,5,4,6,5,7
1690,18,2,8,11,1,1,2,2,1,2,7,3,1,1,4/23/2024,.253414825,1,1,5,5,1,1,5,6,6,3,2,1,2,2,5,5,4,3,2,3,3,2,-9,1,-9,-9,1,11,11,11,1,1,4,3,5,1,4,5,1,1,1,7,7,3,1,7,6,1,3,6,5,1,1,7,7,3,1,7,7,1,1,1,1,4,3,6,1,7,2,1,7,7,1,6,4,3,4,5,4,1,1,1,1,2,1,2,2,1,5,1,3,1,5,1,2,1,1,1,3,4,4,4,3,3,1,2,5,5,6,5,6
1691,50,2,3,16,17,1,1,1,2,2,2,1,1,3,4/23/2024,.810244654,1,1,6,5,6,4,6,5,5,3,3,1,3,3,5,5,4,5,2,2,2,1,1,-9,-9,-9,1,9,9,8,7,1,3,2,3,1,3,7,1,4,3,4,6,5,3,2,3,4,4,2,2,3,2,6,6,3,3,6,6,1,2,4,3,4,5,5,1,7,1,4,3,6,2,5,2,5,2,5,3,1,1,1,2,2,1,2,2,1,5,2,4,1,4,1,1,1,7,1,5,3,3,4,3,3,1,2,3,5,4,5,3
1692,23,2,10,16,2,1,2,2,1,2,2,3,2,2,4/23/2024,.739445379,1,1,5,6,5,4,6,6,5,5,4,1,3,3,5,6,6,5,4,4,2,2,-9,1,-9,-9,1,10,8,8,1,1,1,6,1,1,7,7,1,1,2,6,7,6,6,2,1,4,2,7,3,3,1,6,7,2,4,5,7,1,6,2,2,5,2,6,1,7,1,1,6,7,1,6,1,7,2,7,2,1,1,1,2,2,1,2,2,1,6,6,2,1,6,1,3,1,3,1,3,3,3,1,4,1,1,6,7,3,5,4,6
1693,37,2,7,16,14,1,2,2,1,2,2,1,1,2,4/23/2024,.525842613,1,1,6,6,3,2,6,6,6,3,4,1,4,2,6,6,5,6,4,1,1,3,-9,-9,1,-9,1,11,9,11,4,1,1,1,1,1,4,7,1,2,3,6,7,2,1,2,1,3,3,6,5,2,1,7,7,7,1,7,7,1,1,1,1,4,6,3,1,7,1,1,7,7,1,7,1,7,1,7,1,1,1,1,1,1,1,2,2,1,5,3,2,1,8,1,6,1,7,1,3,3,3,2,3,3,1,2,5,5,6,5,2
1694,28,1,10,16,12,1,2,2,1,2,5,1,1,2,4/24/2024,.806416116,1,1,5,4,4,4,5,6,6,4,3,1,5,2,5,6,4,3,5,2,3,3,-9,-9,1,-9,1,10,7,10,4,1,3,5,3,5,7,4,1,1,1,7,6,3,2,5,5,4,5,6,6,1,1,5,6,4,2,7,7,1,3,1,1,6,5,5,1,7,4,3,6,6,2,6,4,6,6,3,3,1,1,2,2,2,2,2,2,1,5,5,6,1,3,1,1,1,1,1,3,4,2,4,2,4,1,5,5,6,6,5,6
1695,53,2,11,18,17,1,2,1,2,2,1,2,2,5,4/23/2024,.982851162,1,1,6,6,5,5,3,4,5,1,2,1,5,5,5,3,5,3,2,1,3,4,-9,-9,-9,1,1,2,2,4,8,1,5,5,6,4,2,4,1,4,4,4,4,5,5,3,4,6,6,2,2,5,4,3,4,5,5,3,2,1,7,6,4,5,4,1,1,7,1,6,1,1,7,4,3,1,6,1,4,2,2,1,1,2,2,2,2,1,4,4,5,1,1,1,5,1,5,1,1,2,1,1,3,3,1,2,4,6,3,4,1
1696,37,1,5,5,9,1,1,2,2,2,7,3,2,6,4/26/2024,3.445443741,1,1,2,3,4,3,4,4,3,2,2,1,2,3,4,1,4,3,2,2,3,4,-9,-9,-9,1,1,6,1,6,4,1,6,3,2,4,2,2,1,2,1,6,6,5,7,1,1,4,7,4,2,5,5,6,6,4,5,2,3,1,7,7,5,4,5,6,1,6,1,5,4,1,7,2,1,2,4,1,7,2,2,2,2,1,2,2,2,1,7,4,1,1,1,1,1,1,0,1,1,5,5,1,1,1,1,4,4,6,7,4,4
1697,51,1,9,18,12,1,2,1,2,2,1,2,1,5,4/24/2024,1.033300743,1,1,5,5,3,3,5,4,6,4,3,1,3,3,5,4,3,6,4,3,5,1,1,-9,-9,-9,1,6,5,7,5,1,6,4,6,6,1,1,1,2,1,6,6,5,1,4,4,5,5,4,2,4,1,5,6,4,2,5,7,1,1,1,1,4,3,1,1,6,4,4,4,2,5,5,3,1,5,2,5,2,2,1,2,2,2,2,2,1,4,3,2,1,1,1,0,1,0,1,3,3,3,3,3,4,1,6,3,5,6,5,3
1698,31,2,8,16,13,1,2,2,1,2,7,3,2,8,4/23/2024,2.830708007,1,1,3,4,5,3,4,5,4,4,2,1,5,2,4,3,3,4,2,4,6,2,-9,1,-9,-9,1,8,3,5,8,1,1,4,2,2,7,7,1,1,1,7,6,4,2,4,2,6,5,5,2,4,1,6,7,2,2,6,7,1,5,5,2,4,2,4,1,5,4,6,5,4,4,6,2,5,3,1,5,2,1,2,2,2,2,2,2,1,1,6,6,1,3,1,0,1,0,1,5,5,5,1,1,2,1,6,5,5,7,5,6
1699,29,2,7,17,14,1,2,2,1,2,7,3,1,3,4/24/2024,.385208957,1,1,4,4,1,2,2,5,6,5,6,1,3,2,3,3,6,5,6,4,4,3,-9,-9,1,-9,1,7,4,8,1,1,2,3,2,4,4,4,1,1,1,6,6,3,1,7,5,1,1,6,7,2,1,6,6,2,2,6,6,1,1,1,1,6,6,3,1,7,2,4,6,5,3,6,1,6,2,2,5,2,1,1,2,2,2,2,2,1,6,4,3,1,7,1,2,1,3,1,2,2,5,3,1,3,1,5,6,5,6,6,5
1700,38,1,3,11,9,1,2,2,1,2,7,3,2,5,4/23/2024,.602168494,1,1,5,4,5,3,4,4,5,3,5,1,4,2,3,3,3,4,3,2,3,1,1,-9,-9,-9,1,9,5,8,5,1,4,4,4,2,1,4,1,4,4,5,5,5,4,4,4,5,4,3,3,4,4,4,4,5,5,3,3,1,4,4,4,5,3,4,1,6,3,3,5,3,3,6,3,3,4,3,4,1,2,1,2,2,2,2,2,1,3,3,4,1,4,1,4,1,4,1,5,5,5,5,5,5,1,3,5,3,5,5,5
1701,28,1,10,17,13,1,2,2,1,2,2,1,1,5,4/24/2024,.684975921,1,1,5,4,5,4,5,5,5,3,3,1,4,2,4,3,3,3,3,2,4,4,-9,-9,-9,1,1,6,4,8,4,1,6,5,3,6,3,3,1,5,5,5,6,4,2,4,2,5,5,5,5,4,2,6,6,5,2,6,6,1,3,5,5,2,4,3,1,6,2,2,6,7,2,6,1,2,2,2,4,2,1,1,1,2,1,2,2,1,5,3,3,1,6,1,6,1,6,1,5,3,3,3,1,3,1,2,6,5,5,2,2
1702,59,2,5,16,7,1,2,1,2,2,1,2,1,4,4/23/2024,1.180698678,1,1,5,6,4,4,6,5,4,3,2,1,3,3,5,5,3,3,2,4,4,4,-9,-9,-9,1,1,7,8,9,6,1,2,3,2,3,5,5,1,2,2,6,6,3,3,3,3,5,5,6,5,2,1,7,6,2,2,6,6,1,2,1,1,2,5,5,1,6,1,2,6,3,3,7,1,5,1,6,2,2,1,1,1,2,1,2,2,1,5,2,6,1,7,1,2,1,2,1,3,4,4,3,3,3,1,3,2,2,3,2,5
